order_id,source_customer_ref,channel,store_location,purchase_date,payment_token,item_id,size,color,qty,price_paid,sale_flag
ORD-002291,POS-00340,in_store,SoHo,6/3/2026,TOK-00168,SKU-004,29,Stone Wash,1,198.0,False
ORD-002292,POS-00340,in_store,Bleecker,1/16/2026,TOK-00168,SKU-010,30,Raw Denim,1,208.0,False
ORD-002293,POS-00340,in_store,SoHo,8/17/2025,TOK-00168,SKU-004,30,Vintage Blue,1,198.0,False
ORD-002294,POS-00341,in_store,Madison Ave,25 Sep 2025,,SKU-003,30,Indigo,1,178.0,False
ORD-002295,POS-00341,in_store,Madison Ave,01 Jul 2026,,SKU-007,31,Indigo,1,127.9,True
ORD-002296,POS-00341,in_store,Madison Ave,26 Jun 2025,,SKU-006,24,Indigo,1,188.0,False
ORD-002297,POS-00341,in_store,Madison Ave,07 Mar 2026,,SKU-013,M,Black,1,218.0,False
ORD-002298,POS-00341,in_store,Madison Ave,04 Sep 2025,,SKU-010,31,Stone Wash,1,208.0,False
ORD-002299,POS-00341,in_store,Bleecker,12/11/2025,,SKU-010,29,Stone Wash,1,208.0,False
ORD-002300,POS-00341,in_store,Madison Ave,14 Jun 2026,,SKU-010,24,Black,1,208.0,False
ORD-002301,POS-00341,in_store,Madison Ave,27 Aug 2025,,SKU-013,M,Raw Denim,1,218.0,False
ORD-002302,POS-00341,in_store,Madison Ave,04 Mar 2026,,SKU-011,S,Indigo,1,228.0,False
ORD-002303,POS-00341,in_store,Madison Ave,03 Jul 2026,,SKU-001,25,Stone Wash,1,168.0,False
ORD-002304,POS-00342,in_store,Madison Ave,19 Sep 2025,,SKU-009,27,Stone Wash,2,336.0,False
ORD-002305,POS-00343,in_store,Bleecker,10/27/2024,,SKU-009,32,Indigo,1,168.0,False
ORD-002306,POS-00343,in_store,Bleecker,6/2/2024,,SKU-014,L,Black,1,138.0,False
ORD-002307,POS-00344,in_store,Madison Ave,06 May 2026,,SKU-003,24,Indigo,1,178.0,False
ORD-002308,POS-00344,in_store,Madison Ave,19 Apr 2026,,SKU-014,L,Indigo,1,138.0,False
ORD-002309,POS-00344,in_store,Madison Ave,18 Jun 2026,,SKU-008,28,Black,1,178.0,False
ORD-002310,POS-00344,in_store,Madison Ave,04 Jul 2026,,SKU-010,32,White,2,416.0,False
ORD-002311,POS-00344,in_store,Madison Ave,09 Apr 2026,,SKU-016,XL,Indigo,1,148.0,False
ORD-002312,POS-00344,in_store,Madison Ave,08 Jun 2026,,SKU-003,29,Stone Wash,1,178.0,False
ORD-002313,POS-00344,in_store,Madison Ave,26 Apr 2026,,SKU-004,33,Vintage Blue,1,198.0,False
ORD-002314,POS-00345,in_store,SoHo,12/12/2025,,SKU-001,26,Raw Denim,1,168.0,False
ORD-002315,POS-00345,in_store,SoHo,2/21/2026,,SKU-010,29,Black,2,416.0,False
ORD-002316,POS-00345,in_store,Flatiron,1/28/2026,,SKU-013,M,Raw Denim,1,154.96,True
ORD-002317,ECOM-00163,online,,2024-12-12,,SKU-016,M,Indigo,1,148.0,False
ORD-002318,ECOM-00163,online,,2025-08-24,,SKU-006,27,Vintage Blue,1,188.0,False
ORD-002319,POS-00346,in_store,Madison Ave,18 Feb 2026,,SKU-014,S,Raw Denim,1,138.0,False
ORD-002320,ECOM-00164,online,,2026-06-01,TOK-00158,SKU-006,29,Black,1,188.0,False
ORD-002321,POS-00346,in_store,Madison Ave,09 May 2026,,SKU-003,31,Raw Denim,1,178.0,False
ORD-002322,POS-00346,in_store,Madison Ave,18 Apr 2026,,SKU-008,24,Indigo,1,178.0,False
ORD-002323,ECOM-00164,online,,2026-06-01,TOK-00158,SKU-014,L,Stone Wash,2,276.0,False
ORD-002324,POS-00346,in_store,SoHo,3/14/2026,,SKU-006,31,Vintage Blue,1,188.0,False
ORD-002325,POS-00346,in_store,SoHo,5/19/2026,,SKU-009,30,Indigo,1,168.0,False
ORD-002326,POS-00347,in_store,,12/15/2024,,SKU-013,XL,Raw Denim,2,436.0,False
ORD-002327,ECOM-00165,online,,2026-03-05,,SKU-015,XS,Indigo,1,208.0,False
ORD-002328,ECOM-00165,online,,2026-01-11,,SKU-002,34,White,2,356.0,False
ORD-002329,POS-00347,in_store,Bleecker,5/9/2024,,SKU-006,27,Raw Denim,1,145.52,True
ORD-002330,ECOM-00165,online,,2025-08-26,,SKU-008,26,Raw Denim,1,112.32,True
ORD-002331,POS-00348,in_store,Flatiron,5/25/2026,,SKU-010,24,Indigo,1,156.05,True
ORD-002332,POS-00348,in_store,Flatiron,3/21/2026,,SKU-008,29,Vintage Blue,1,178.0,False
ORD-002333,ECOM-00166,online,,2026-04-01,,SKU-011,L,Black,1,228.0,False
ORD-002334,ECOM-00166,online,,2026-07-04,,SKU-001,30,White,1,168.0,False
ORD-002335,ECOM-00166,online,,2026-05-09,,SKU-002,33,Stone Wash,1,139.79,True
ORD-002336,POS-00348,in_store,Flatiron,5/10/2026,,SKU-010,29,Black,1,208.0,False
ORD-002337,ECOM-00166,online,,2026-03-24,,SKU-004,34,White,1,198.0,False
ORD-002338,ECOM-00166,online,,2026-04-13,,SKU-005,32,Indigo,1,178.0,False
ORD-002339,ECOM-00166,online,,2026-07-04,,SKU-008,24,Stone Wash,1,178.0,False
ORD-002340,ECOM-00167,online,,2026-05-18,,SKU-001,34,Black,1,168.0,False
ORD-002341,POS-00349,in_store,Flatiron,5/22/2026,,SKU-008,30,Raw Denim,1,178.0,False
ORD-002342,POS-00349,in_store,Flatiron,5/4/2026,,SKU-010,24,Raw Denim,1,162.02,True
ORD-002343,POS-00349,in_store,Flatiron,5/19/2026,,SKU-002,28,White,2,356.0,False
ORD-002344,ECOM-00167,online,,2026-05-01,,SKU-001,30,Indigo,1,168.0,False
ORD-002345,POS-00349,in_store,Flatiron,4/8/2026,,SKU-002,25,Stone Wash,1,178.0,False
ORD-002346,POS-00350,in_store,SoHo,6/21/2026,,SKU-008,34,Indigo,1,132.53,True
ORD-002347,POS-00350,in_store,SoHo,7/2/2026,,SKU-010,31,Stone Wash,2,316.38,True
ORD-002348,POS-00350,in_store,SoHo,6/25/2026,,SKU-005,28,Black,1,178.0,False
ORD-002349,POS-00350,in_store,SoHo,7/4/2026,,SKU-010,25,Vintage Blue,1,208.0,False
ORD-002350,POS-00350,in_store,SoHo,6/30/2026,,SKU-011,L,Stone Wash,1,228.0,False
ORD-002351,POS-00350,in_store,SoHo,7/5/2026,,SKU-013,XS,Black,1,218.0,False
ORD-002352,POS-00350,in_store,SoHo,6/26/2026,,SKU-005,33,White,1,178.0,False
ORD-002353,POS-00350,in_store,Madison Ave,30 Jun 2026,,SKU-005,32,Stone Wash,1,178.0,False
ORD-002354,POS-00351,in_store,Bleecker,6/19/2026,,SKU-003,31,Black,1,178.0,False
ORD-002355,POS-00351,in_store,Bleecker,7/3/2026,,SKU-010,25,Stone Wash,1,208.0,False
ORD-002356,POS-00351,in_store,SoHo,6/28/2026,,SKU-006,30,Stone Wash,1,188.0,False
ORD-002357,POS-00351,in_store,Bleecker,6/11/2026,,SKU-002,27,Indigo,1,178.0,False
ORD-002358,POS-00351,in_store,Bleecker,7/1/2026,,SKU-012,XS,Black,1,248.0,False
ORD-002359,POS-00351,in_store,Bleecker,6/14/2026,,SKU-007,29,Raw Denim,1,168.0,False
ORD-002360,POS-00351,in_store,Bleecker,6/7/2026,,SKU-001,26,Vintage Blue,1,168.0,False
ORD-002361,POS-00351,in_store,Bleecker,6/12/2026,,SKU-013,M,Raw Denim,1,218.0,False
ORD-002362,POS-00352,in_store,,3/28/2025,,SKU-012,S,Black,1,167.9,True
ORD-002363,POS-00352,in_store,Flatiron,2/6/2026,,SKU-010,29,Stone Wash,1,208.0,False
ORD-002364,POS-00352,in_store,Flatiron,12/7/2024,,SKU-012,S,Indigo,2,496.0,False
ORD-002365,POS-00353,in_store,Flatiron,6/19/2026,,SKU-011,XS,Stone Wash,1,228.0,False
ORD-002366,POS-00353,in_store,Flatiron,6/6/2026,,SKU-006,32,Indigo,1,188.0,False
ORD-002367,POS-00353,in_store,Flatiron,6/19/2026,,SKU-002,26,Black,1,178.0,False
ORD-002368,POS-00353,in_store,Flatiron,6/23/2026,,SKU-015,XS,Raw Denim,1,208.0,False
ORD-002369,POS-00353,in_store,Flatiron,6/13/2026,,SKU-007,34,Stone Wash,1,168.0,False
ORD-002370,POS-00353,in_store,Flatiron,6/10/2026,,SKU-010,34,Raw Denim,1,208.0,False
ORD-002371,POS-00353,in_store,Flatiron,6/15/2026,,SKU-010,27,Indigo,1,208.0,False
ORD-002372,POS-00353,in_store,Flatiron,6/16/2026,,SKU-008,33,Raw Denim,1,178.0,False
ORD-002373,POS-00353,in_store,Madison Ave,12 Jun 2026,,SKU-014,M,Raw Denim,1,138.0,False
ORD-002374,POS-00353,in_store,SoHo,6/9/2026,,SKU-007,34,Stone Wash,1,168.0,False
ORD-002375,POS-00354,in_store,Bleecker,10/19/2025,,SKU-009,34,Indigo,1,168.0,False
ORD-002376,POS-00354,in_store,Flatiron,2/24/2026,,SKU-015,S,Stone Wash,1,132.42,True
ORD-002377,POS-00354,in_store,Madison Ave,23 Mar 2026,,SKU-008,31,White,1,178.0,False
ORD-002378,POS-00354,in_store,Madison Ave,26 Apr 2026,,SKU-015,XL,Stone Wash,1,136.39,True
ORD-002379,POS-00354,in_store,Madison Ave,09 Oct 2025,,SKU-005,29,Indigo,2,356.0,False
ORD-002380,POS-00354,in_store,Madison Ave,28 Jun 2026,,SKU-004,26,Vintage Blue,1,198.0,False
ORD-002381,POS-00354,in_store,Flatiron,6/7/2026,,SKU-008,29,Vintage Blue,1,178.0,False
ORD-002382,POS-00354,in_store,Madison Ave,12 Feb 2026,,SKU-003,26,Raw Denim,1,178.0,False
ORD-002383,POS-00354,in_store,Bleecker,12/12/2025,,SKU-010,31,Stone Wash,1,208.0,False
ORD-002384,ECOM-00168,online,,2025-08-15,,SKU-010,29,Stone Wash,1,208.0,False
ORD-002385,ECOM-00168,online,,2025-10-21,,SKU-012,XS,Stone Wash,1,150.0,True
ORD-002386,ECOM-00168,online,,2025-12-07,,SKU-005,25,White,1,178.0,False
ORD-002387,ECOM-00168,online,,2025-10-24,,SKU-008,27,Stone Wash,1,178.0,False
ORD-002388,POS-00356,in_store,Flatiron,6/27/2026,,SKU-016,L,Raw Denim,1,107.45,True
ORD-002389,POS-00355,in_store,,7/24/2025,,SKU-003,26,Black,1,178.0,False
ORD-002390,POS-00355,in_store,SoHo,5/30/2026,,SKU-005,30,White,1,178.0,False
ORD-002391,POS-00357,in_store,Flatiron,12/1/2025,,SKU-015,XL,Raw Denim,1,208.0,False
ORD-002392,POS-00358,in_store,SoHo,6/20/2026,,SKU-007,30,Indigo,2,336.0,False
ORD-002393,POS-00358,in_store,SoHo,3/12/2025,,SKU-005,24,Raw Denim,2,356.0,False
ORD-002394,POS-00358,in_store,SoHo,7/16/2024,,SKU-007,26,White,1,168.0,False
ORD-002395,POS-00358,in_store,,6/11/2025,,SKU-001,25,Indigo,2,336.0,False
ORD-002396,POS-00358,in_store,SoHo,11/18/2025,,SKU-002,32,Indigo,1,178.0,False
ORD-002397,POS-00358,in_store,SoHo,3/8/2026,,SKU-010,24,White,1,208.0,False
ORD-002398,POS-00358,in_store,SoHo,8/9/2024,,SKU-011,S,Indigo,1,228.0,False
ORD-002399,POS-00358,in_store,SoHo,4/16/2025,,SKU-002,27,Indigo,1,139.63,True
ORD-002400,POS-00358,in_store,SoHo,8/25/2025,,SKU-015,XL,Stone Wash,1,208.0,False
ORD-002401,POS-00358,in_store,SoHo,9/9/2025,,SKU-004,30,Raw Denim,1,198.0,False
ORD-002402,POS-00358,in_store,SoHo,9/6/2024,,SKU-004,29,Raw Denim,2,396.0,False
ORD-002403,POS-00358,in_store,SoHo,12/27/2025,,SKU-013,L,Stone Wash,1,218.0,False
ORD-002404,POS-00359,in_store,SoHo,6/14/2026,,SKU-002,29,Indigo,1,178.0,False
ORD-002405,POS-00359,in_store,SoHo,7/2/2026,,SKU-012,L,Stone Wash,1,167.13,True
ORD-002406,POS-00359,in_store,Bleecker,6/21/2026,,SKU-013,S,Indigo,1,218.0,False
ORD-002407,POS-00359,in_store,SoHo,6/22/2026,,SKU-009,30,Stone Wash,1,168.0,False
ORD-002408,POS-00359,in_store,SoHo,6/28/2026,,SKU-006,31,Black,1,188.0,False
ORD-002409,ECOM-00169,online,,2026-07-04,,SKU-009,29,Indigo,1,168.0,False
ORD-002410,ECOM-00169,online,,2026-07-04,,SKU-011,S,Stone Wash,2,456.0,False
ORD-002411,ECOM-00169,online,,2026-07-04,,SKU-015,S,Indigo,1,208.0,False
ORD-002412,POS-00359,in_store,SoHo,6/19/2026,,SKU-006,31,Stone Wash,1,188.0,False
ORD-002413,ECOM-00169,online,,2026-07-04,,SKU-004,32,White,1,147.81,True
ORD-002414,ECOM-00169,online,,2026-07-05,,SKU-007,24,Raw Denim,1,168.0,False
ORD-002415,POS-00359,in_store,SoHo,6/16/2026,,SKU-009,26,Black,1,168.0,False
ORD-002416,POS-00359,in_store,SoHo,7/3/2026,,SKU-015,L,Indigo,1,208.0,False
ORD-002417,ECOM-00169,online,,2026-07-05,,SKU-004,34,Raw Denim,1,198.0,False
ORD-002418,POS-00359,in_store,SoHo,6/24/2026,,SKU-015,L,Stone Wash,1,208.0,False
ORD-002419,ECOM-00169,online,,2026-07-04,,SKU-007,28,White,1,168.0,False
ORD-002420,ECOM-00170,online,,2026-06-20,,SKU-005,34,Stone Wash,1,178.0,False
ORD-002421,ECOM-00170,online,,2026-07-05,,SKU-015,XL,Black,2,319.3,True
ORD-002422,ECOM-00170,online,,2026-06-29,,SKU-003,28,Black,2,356.0,False
ORD-002423,ECOM-00170,online,,2026-06-25,,SKU-001,29,Vintage Blue,1,168.0,False
ORD-002424,POS-00360,in_store,Bleecker,3/7/2026,,SKU-003,29,Indigo,1,109.27,True
ORD-002425,ECOM-00171,online,,2024-11-10,,SKU-014,XS,Indigo,1,92.42,True
ORD-002426,ECOM-00171,online,,2025-01-07,,SKU-009,31,White,1,168.0,False
ORD-002427,ECOM-00171,online,,2025-01-02,,SKU-008,29,White,1,178.0,False
ORD-002428,POS-00360,in_store,Bleecker,9/8/2024,,SKU-013,L,Indigo,1,218.0,False
ORD-002429,ECOM-00171,online,,2026-06-05,,SKU-014,L,Stone Wash,1,138.0,False
ORD-002430,POS-00360,in_store,Bleecker,10/9/2025,,SKU-014,L,Stone Wash,1,138.0,False
ORD-002431,POS-00360,in_store,Bleecker,1/17/2026,,SKU-016,S,Stone Wash,1,148.0,False
ORD-002432,ECOM-00172,online,,2026-03-09,TOK-00109,SKU-013,XS,Indigo,1,218.0,False
ORD-002433,ECOM-00172,online,,2026-04-16,TOK-00109,SKU-003,33,Indigo,1,178.0,False
ORD-002434,POS-00361,in_store,SoHo,2/2/2026,,SKU-007,24,Vintage Blue,1,108.68,True
ORD-002435,ECOM-00172,online,,2026-06-23,TOK-00109,SKU-007,30,Raw Denim,1,168.0,False
ORD-002436,ECOM-00173,online,,2024-12-22,,SKU-001,25,Indigo,1,102.56,True
ORD-002437,POS-00362,in_store,Flatiron,5/13/2026,,SKU-001,28,Raw Denim,2,244.86,True
ORD-002438,POS-00362,in_store,Flatiron,1/9/2026,,SKU-006,33,Vintage Blue,1,188.0,False
ORD-002439,POS-00362,in_store,Bleecker,4/4/2026,,SKU-003,27,Stone Wash,1,178.0,False
ORD-002440,POS-00362,in_store,Flatiron,10/1/2025,,SKU-005,34,Vintage Blue,1,137.17,True
ORD-002441,POS-00362,in_store,SoHo,4/11/2026,,SKU-012,S,Indigo,2,496.0,False
ORD-002442,POS-00362,in_store,Flatiron,2/14/2026,,SKU-007,34,Vintage Blue,1,168.0,False
ORD-002443,POS-00362,in_store,Flatiron,12/1/2025,,SKU-010,26,Indigo,1,208.0,False
ORD-002444,POS-00362,in_store,Flatiron,3/24/2026,,SKU-016,L,Stone Wash,1,148.0,False
ORD-002445,ECOM-00174,online,,2025-12-02,TOK-00026,SKU-013,L,Raw Denim,1,218.0,False
ORD-002446,POS-00363,in_store,Flatiron,12/8/2025,,SKU-007,30,Black,1,168.0,False
ORD-002447,ECOM-00175,online,,2026-02-02,,SKU-012,XS,Indigo,1,248.0,False
ORD-002448,ECOM-00175,online,,2026-05-27,,SKU-006,31,Stone Wash,1,128.78,True
ORD-002449,ECOM-00175,online,,2025-06-12,,SKU-015,XL,Indigo,1,208.0,False
ORD-002450,ECOM-00175,online,,2025-06-25,,SKU-013,XS,Raw Denim,2,436.0,False
ORD-002451,ECOM-00175,online,,2024-10-01,,SKU-001,31,White,1,168.0,False
ORD-002452,ECOM-00175,online,,2025-02-12,,SKU-004,26,White,1,198.0,False
ORD-002453,ECOM-00176,online,,2026-06-26,TOK-00044,SKU-013,M,Indigo,1,155.09,True
ORD-002454,ECOM-00176,online,,2025-10-28,TOK-00044,SKU-011,XS,Indigo,2,456.0,False
ORD-002455,ECOM-00177,online,,2026-05-06,,SKU-004,31,Indigo,2,396.0,False
ORD-002456,ECOM-00177,online,,2026-05-11,,SKU-016,XL,Black,1,148.0,False
ORD-002457,ECOM-00177,online,,2026-04-16,,SKU-012,L,Stone Wash,1,248.0,False
ORD-002458,ECOM-00177,online,,2026-05-25,,SKU-003,34,Indigo,1,178.0,False
ORD-002459,ECOM-00177,online,,2026-05-23,,SKU-002,24,Vintage Blue,1,132.38,True
ORD-002460,ECOM-00177,online,,2026-04-22,,SKU-009,28,Raw Denim,1,132.65,True
ORD-002461,ECOM-00177,online,,2026-06-09,,SKU-016,M,Raw Denim,2,296.0,False
ORD-002462,POS-00364,in_store,SoHo,3/17/2026,TOK-00048,SKU-005,29,Vintage Blue,1,178.0,False
ORD-002463,POS-00364,in_store,Madison Ave,06 May 2026,TOK-00048,SKU-001,30,Vintage Blue,1,168.0,False
ORD-002464,POS-00365,in_store,SoHo,2/4/2026,,SKU-007,25,Vintage Blue,1,168.0,False
ORD-002465,ECOM-00178,online,,2026-05-01,,SKU-007,24,Black,1,168.0,False
ORD-002466,ECOM-00178,online,,2026-01-05,,SKU-014,S,Stone Wash,1,138.0,False
ORD-002467,ECOM-00178,online,,2025-12-14,,SKU-008,31,Vintage Blue,1,178.0,False
ORD-002468,ECOM-00178,online,,2025-11-06,,SKU-016,XS,Stone Wash,1,148.0,False
ORD-002469,ECOM-00178,online,,2025-12-18,,SKU-014,L,Stone Wash,1,138.0,False
ORD-002470,ECOM-00178,online,,2026-04-25,,SKU-007,29,Vintage Blue,1,168.0,False
ORD-002471,ECOM-00178,online,,2025-07-19,,SKU-009,29,Vintage Blue,1,168.0,False
ORD-002472,POS-00366,in_store,Madison Ave,14 May 2026,TOK-00077,SKU-009,32,Black,1,168.0,False
ORD-002473,ECOM-00179,online,,2026-05-31,TOK-00124,SKU-012,XL,Raw Denim,1,248.0,False
ORD-002474,ECOM-00179,online,,2026-02-06,TOK-00124,SKU-014,L,Stone Wash,1,138.0,False
ORD-002475,POS-00366,in_store,Madison Ave,19 May 2026,TOK-00077,SKU-010,27,Black,1,208.0,False
ORD-002476,ECOM-00179,online,,2026-05-18,TOK-00124,SKU-007,34,Vintage Blue,1,168.0,False
ORD-002477,ECOM-00179,online,,2026-04-02,TOK-00124,SKU-011,XL,Indigo,1,228.0,False
ORD-002478,POS-00367,in_store,,7/1/2026,,SKU-006,32,White,1,143.73,True
ORD-002479,POS-00367,in_store,Flatiron,5/5/2026,,SKU-007,33,Indigo,1,168.0,False
ORD-002480,POS-00367,in_store,SoHo,5/4/2026,,SKU-012,XS,Black,1,169.72,True
ORD-002481,POS-00367,in_store,Flatiron,5/14/2026,,SKU-002,34,Black,1,178.0,False
ORD-002482,POS-00367,in_store,Madison Ave,23 Jun 2026,,SKU-004,28,Black,1,198.0,False
ORD-002483,POS-00367,in_store,SoHo,6/26/2026,,SKU-008,27,Stone Wash,1,178.0,False
ORD-002484,POS-00367,in_store,Flatiron,7/1/2026,,SKU-004,25,Black,1,198.0,False
ORD-002485,POS-00368,in_store,Madison Ave,22 Feb 2025,,SKU-009,26,Raw Denim,1,168.0,False
ORD-002486,ECOM-00180,online,,2025-09-14,,SKU-004,24,Raw Denim,1,198.0,False
ORD-002487,POS-00368,in_store,Madison Ave,02 Aug 2025,,SKU-009,34,Stone Wash,2,336.0,False
ORD-002488,ECOM-00181,online,,2026-02-11,TOK-00103,SKU-004,25,Stone Wash,1,198.0,False
ORD-002489,POS-00369,in_store,Flatiron,6/16/2026,,SKU-015,XS,Raw Denim,1,159.96,True
ORD-002490,POS-00369,in_store,Flatiron,5/20/2026,,SKU-005,25,Vintage Blue,1,178.0,False
ORD-002491,ECOM-00181,online,,2026-05-24,TOK-00103,SKU-006,30,White,2,257.5,True
ORD-002492,POS-00369,in_store,Flatiron,6/23/2026,,SKU-013,S,Indigo,1,218.0,False
ORD-002493,POS-00369,in_store,Flatiron,6/26/2026,,SKU-001,27,Raw Denim,1,168.0,False
ORD-002494,POS-00369,in_store,,5/25/2026,,SKU-011,XL,Black,2,335.36,True
ORD-002495,ECOM-00181,online,,2026-03-13,TOK-00103,SKU-008,34,Indigo,2,356.0,False
ORD-002496,POS-00369,in_store,Madison Ave,23 May 2026,,SKU-003,34,White,1,119.95,True
ORD-002497,ECOM-00182,online,,2026-06-12,,SKU-013,M,Stone Wash,1,218.0,False
ORD-002498,POS-00370,in_store,Madison Ave,24 Sep 2025,,SKU-012,M,Raw Denim,1,179.04,True
ORD-002499,POS-00371,in_store,Bleecker,3/18/2024,,SKU-009,27,Indigo,1,168.0,False
ORD-002500,ECOM-00183,online,,2025-01-22,TOK-00144,SKU-014,XL,Stone Wash,1,138.0,False
ORD-002501,ECOM-00183,online,,2026-04-15,TOK-00144,SKU-006,34,Raw Denim,1,136.96,True
ORD-002502,POS-00371,in_store,Bleecker,10/13/2025,,SKU-015,XL,Black,1,208.0,False
ORD-002503,POS-00372,in_store,SoHo,4/8/2026,,SKU-014,S,Indigo,1,138.0,False
ORD-002504,POS-00372,in_store,SoHo,6/6/2026,,SKU-004,33,Raw Denim,1,198.0,False
ORD-002505,POS-00372,in_store,Flatiron,4/15/2026,,SKU-014,L,Indigo,1,138.0,False
ORD-002506,POS-00372,in_store,SoHo,5/14/2026,,SKU-012,XL,Indigo,1,161.41,True
ORD-002507,POS-00372,in_store,SoHo,6/30/2026,,SKU-001,26,Vintage Blue,1,168.0,False
ORD-002508,POS-00373,in_store,Flatiron,1/11/2026,,SKU-007,28,Vintage Blue,1,120.77,True
ORD-002509,POS-00373,in_store,,10/22/2025,,SKU-002,28,Indigo,1,178.0,False
ORD-002510,POS-00373,in_store,Flatiron,3/18/2026,,SKU-012,M,Indigo,1,248.0,False
ORD-002511,POS-00373,in_store,Madison Ave,24 Apr 2025,,SKU-008,32,Vintage Blue,1,108.53,True
ORD-002512,POS-00373,in_store,Flatiron,8/5/2025,,SKU-002,25,Raw Denim,1,110.31,True
ORD-002513,POS-00373,in_store,Flatiron,7/31/2025,,SKU-007,34,Vintage Blue,1,168.0,False
ORD-002514,POS-00373,in_store,Flatiron,4/7/2026,,SKU-014,S,Raw Denim,1,138.0,False
ORD-002515,POS-00374,in_store,Flatiron,3/14/2026,,SKU-008,30,Raw Denim,1,178.0,False
ORD-002516,POS-00375,in_store,Madison Ave,29 Aug 2025,TOK-00161,SKU-002,24,Indigo,1,131.68,True
ORD-002517,POS-00375,in_store,Flatiron,6/26/2024,TOK-00161,SKU-014,S,Stone Wash,1,138.0,False
ORD-002518,POS-00375,in_store,SoHo,10/1/2024,TOK-00161,SKU-015,XS,Stone Wash,1,157.29,True
ORD-002519,POS-00375,in_store,Madison Ave,06 Apr 2026,TOK-00161,SKU-009,29,Stone Wash,1,114.09,True
ORD-002520,POS-00376,in_store,Bleecker,2/11/2026,,SKU-015,L,Indigo,1,208.0,False
ORD-002521,POS-00376,in_store,Flatiron,5/23/2025,,SKU-013,XS,Black,1,218.0,False
ORD-002522,POS-00378,in_store,SoHo,8/11/2024,TOK-00009,SKU-016,S,Raw Denim,1,148.0,False
ORD-002523,ECOM-00184,online,,2025-09-06,,SKU-010,24,Black,1,208.0,False
ORD-002524,ECOM-00184,online,,2026-05-09,,SKU-010,34,Stone Wash,2,416.0,False
ORD-002525,ECOM-00184,online,,2025-05-30,,SKU-006,31,Stone Wash,1,188.0,False
ORD-002526,POS-00377,in_store,SoHo,6/11/2025,TOK-00009,SKU-004,34,White,1,198.0,False
ORD-002527,POS-00378,in_store,SoHo,11/9/2024,TOK-00009,SKU-014,S,Raw Denim,1,89.71,True
ORD-002528,POS-00378,in_store,SoHo,11/23/2025,TOK-00009,SKU-007,30,Raw Denim,1,168.0,False
ORD-002529,POS-00378,in_store,SoHo,11/27/2025,TOK-00009,SKU-008,30,Vintage Blue,1,178.0,False
ORD-002530,ECOM-00184,online,,2025-12-16,,SKU-006,26,Vintage Blue,2,376.0,False
ORD-002531,ECOM-00184,online,,2024-10-23,,SKU-016,XS,Raw Denim,1,148.0,False
ORD-002532,POS-00378,in_store,SoHo,6/19/2026,TOK-00009,SKU-004,25,Raw Denim,1,125.01,True
ORD-002533,POS-00377,in_store,SoHo,8/31/2025,TOK-00009,SKU-013,XS,Raw Denim,1,218.0,False
ORD-002534,POS-00379,in_store,Flatiron,2/13/2026,,SKU-015,XL,Indigo,1,208.0,False
ORD-002535,ECOM-00185,online,,2024-06-01,,SKU-004,31,Indigo,1,198.0,False
ORD-002536,ECOM-00186,online,,2026-04-04,,SKU-012,XL,Indigo,1,248.0,False
ORD-002537,ECOM-00186,online,,2026-01-14,,SKU-001,30,Indigo,1,168.0,False
ORD-002538,ECOM-00186,online,,2026-06-12,,SKU-011,L,Black,1,228.0,False
ORD-002539,POS-00380,in_store,Flatiron,4/9/2026,,SKU-012,M,Raw Denim,1,248.0,False
ORD-002540,POS-00380,in_store,Flatiron,10/31/2025,,SKU-007,31,Raw Denim,1,129.0,True
ORD-002541,POS-00380,in_store,Flatiron,2/15/2025,,SKU-006,24,Indigo,1,188.0,False
ORD-002542,POS-00380,in_store,Flatiron,3/4/2026,,SKU-012,S,Black,1,248.0,False
ORD-002543,POS-00380,in_store,Flatiron,4/25/2025,,SKU-008,25,Stone Wash,1,178.0,False
ORD-002544,POS-00380,in_store,Flatiron,2/7/2025,,SKU-002,27,Stone Wash,1,178.0,False
ORD-002545,POS-00380,in_store,Flatiron,11/28/2025,,SKU-011,L,Black,1,228.0,False
ORD-002546,POS-00380,in_store,Flatiron,10/4/2025,,SKU-007,33,Vintage Blue,1,168.0,False
ORD-002547,ECOM-00187,online,,2025-07-03,TOK-00042,SKU-015,M,Indigo,1,208.0,False
ORD-002548,ECOM-00187,online,,2025-08-12,TOK-00042,SKU-011,XL,Indigo,1,228.0,False
ORD-002549,ECOM-00187,online,,2025-09-17,TOK-00042,SKU-016,L,Black,2,219.24,True
ORD-002550,ECOM-00187,online,,2025-08-11,TOK-00042,SKU-007,30,Indigo,1,168.0,False
ORD-002551,ECOM-00187,online,,2025-09-06,TOK-00042,SKU-009,29,White,1,168.0,False
ORD-002552,ECOM-00187,online,,2026-06-09,TOK-00042,SKU-009,29,Black,1,168.0,False
ORD-002553,ECOM-00187,online,,2026-06-11,TOK-00042,SKU-002,33,Black,1,178.0,False
ORD-002554,ECOM-00188,online,,2025-07-13,TOK-00114,SKU-013,XL,Stone Wash,1,218.0,False
ORD-002555,POS-00381,in_store,Bleecker,4/13/2026,,SKU-005,34,White,2,283.76,True
ORD-002556,POS-00381,in_store,Flatiron,1/5/2026,,SKU-007,29,Vintage Blue,2,336.0,False
ORD-002557,POS-00381,in_store,Bleecker,11/1/2024,,SKU-007,27,Raw Denim,1,168.0,False
