store_location,item_id,size,color,system_count,last_updated,pending_sellable_count,true_available,style_name,category
Flatiron,SKU-001,25,Vintage Blue,3,2026-06-30,0,3,Skinny,jean
Flatiron,SKU-001,26,Indigo,3,2026-06-27,0,3,Skinny,jean
Flatiron,SKU-001,26,Black,4,2026-07-02,0,4,Skinny,jean
Flatiron,SKU-001,26,White,3,2026-06-27,0,3,Skinny,jean
Flatiron,SKU-001,26,Stone Wash,2,2026-06-23,0,2,Skinny,jean
Flatiron,SKU-001,26,Raw Denim,1,2026-06-26,0,1,Skinny,jean
Flatiron,SKU-001,26,Vintage Blue,0,2026-06-25,0,0,Skinny,jean
Flatiron,SKU-001,27,Indigo,0,2026-06-30,0,0,Skinny,jean
Flatiron,SKU-001,27,Black,4,2026-07-02,0,4,Skinny,jean
Flatiron,SKU-001,27,White,2,2026-07-02,0,2,Skinny,jean
Flatiron,SKU-001,27,Stone Wash,4,2026-06-30,0,4,Skinny,jean
Flatiron,SKU-001,27,Raw Denim,3,2026-06-26,0,3,Skinny,jean
Flatiron,SKU-001,27,Vintage Blue,0,2026-07-01,0,0,Skinny,jean
Flatiron,SKU-001,28,Indigo,3,2026-06-29,0,3,Skinny,jean
Flatiron,SKU-001,28,Black,4,2026-06-23,0,4,Skinny,jean
Flatiron,SKU-001,28,White,1,2026-07-04,0,1,Skinny,jean
Flatiron,SKU-001,28,Stone Wash,6,2026-07-06,0,6,Skinny,jean
Flatiron,SKU-001,28,Raw Denim,1,2026-06-23,0,1,Skinny,jean
Flatiron,SKU-001,28,Vintage Blue,5,2026-07-04,0,5,Skinny,jean
Flatiron,SKU-001,29,Indigo,7,2026-06-22,0,7,Skinny,jean
Flatiron,SKU-001,29,Black,4,2026-07-03,0,4,Skinny,jean
Flatiron,SKU-001,29,White,7,2026-07-01,0,7,Skinny,jean
Flatiron,SKU-001,29,Stone Wash,3,2026-06-23,0,3,Skinny,jean
Flatiron,SKU-001,29,Raw Denim,5,2026-07-06,0,5,Skinny,jean
Flatiron,SKU-001,29,Vintage Blue,0,2026-06-26,0,0,Skinny,jean
Flatiron,SKU-001,30,Indigo,4,2026-06-22,0,4,Skinny,jean
Flatiron,SKU-001,30,Black,6,2026-07-04,0,6,Skinny,jean
Flatiron,SKU-001,30,White,3,2026-06-27,0,3,Skinny,jean
Flatiron,SKU-001,30,Stone Wash,2,2026-07-03,0,2,Skinny,jean
Flatiron,SKU-001,30,Raw Denim,3,2026-06-26,0,3,Skinny,jean
Flatiron,SKU-001,30,Vintage Blue,0,2026-06-26,0,0,Skinny,jean
Flatiron,SKU-001,31,Indigo,0,2026-06-22,0,0,Skinny,jean
Flatiron,SKU-001,31,Black,3,2026-06-30,0,3,Skinny,jean
Flatiron,SKU-001,31,White,0,2026-06-29,0,0,Skinny,jean
Flatiron,SKU-001,31,Stone Wash,6,2026-07-03,0,6,Skinny,jean
Flatiron,SKU-001,31,Raw Denim,5,2026-06-22,0,5,Skinny,jean
Flatiron,SKU-001,31,Vintage Blue,3,2026-07-05,0,3,Skinny,jean
Flatiron,SKU-001,32,Indigo,5,2026-06-29,0,5,Skinny,jean
Flatiron,SKU-001,32,Black,3,2026-06-27,0,3,Skinny,jean
Flatiron,SKU-001,32,White,1,2026-06-24,0,1,Skinny,jean
Flatiron,SKU-001,32,Stone Wash,2,2026-06-24,0,2,Skinny,jean
Flatiron,SKU-001,32,Raw Denim,5,2026-07-05,0,5,Skinny,jean
Flatiron,SKU-001,32,Vintage Blue,6,2026-06-23,0,6,Skinny,jean
Flatiron,SKU-001,33,Indigo,9,2026-06-28,0,9,Skinny,jean
Flatiron,SKU-001,33,Black,2,2026-06-24,0,2,Skinny,jean
Flatiron,SKU-001,33,White,1,2026-06-27,0,1,Skinny,jean
Flatiron,SKU-001,33,Stone Wash,3,2026-06-24,1,4,Skinny,jean
Flatiron,SKU-001,33,Raw Denim,3,2026-07-04,0,3,Skinny,jean
Flatiron,SKU-001,33,Vintage Blue,0,2026-06-28,0,0,Skinny,jean
Flatiron,SKU-001,34,Indigo,3,2026-07-05,0,3,Skinny,jean
Flatiron,SKU-001,34,Black,0,2026-07-06,0,0,Skinny,jean
Flatiron,SKU-001,34,White,6,2026-06-28,0,6,Skinny,jean
Flatiron,SKU-001,34,Stone Wash,0,2026-07-01,0,0,Skinny,jean
Flatiron,SKU-001,34,Raw Denim,0,2026-07-04,0,0,Skinny,jean
Flatiron,SKU-001,34,Vintage Blue,5,2026-06-30,0,5,Skinny,jean
Flatiron,SKU-002,24,Indigo,5,2026-06-28,0,5,Straight,jean
Flatiron,SKU-002,24,Black,11,2026-07-04,0,11,Straight,jean
Flatiron,SKU-002,24,White,3,2026-06-30,0,3,Straight,jean
Flatiron,SKU-002,24,Stone Wash,2,2026-07-06,0,2,Straight,jean
Flatiron,SKU-002,24,Raw Denim,2,2026-06-23,0,2,Straight,jean
Flatiron,SKU-002,24,Vintage Blue,3,2026-06-25,0,3,Straight,jean
Flatiron,SKU-002,25,Indigo,4,2026-07-03,0,4,Straight,jean
Flatiron,SKU-002,25,Black,5,2026-06-25,0,5,Straight,jean
Flatiron,SKU-002,25,White,3,2026-06-22,0,3,Straight,jean
Flatiron,SKU-002,25,Stone Wash,1,2026-06-27,0,1,Straight,jean
Flatiron,SKU-002,25,Raw Denim,2,2026-07-02,0,2,Straight,jean
Flatiron,SKU-002,25,Vintage Blue,3,2026-06-25,0,3,Straight,jean
Flatiron,SKU-002,26,Indigo,5,2026-06-24,0,5,Straight,jean
Flatiron,SKU-002,26,Black,3,2026-06-24,0,3,Straight,jean
Flatiron,SKU-002,26,White,4,2026-07-04,0,4,Straight,jean
Flatiron,SKU-002,26,Stone Wash,0,2026-06-23,0,0,Straight,jean
Flatiron,SKU-002,26,Raw Denim,3,2026-07-04,0,3,Straight,jean
Flatiron,SKU-002,26,Vintage Blue,4,2026-07-03,0,4,Straight,jean
Flatiron,SKU-002,27,Indigo,1,2026-06-28,0,1,Straight,jean
Flatiron,SKU-002,27,Black,5,2026-06-24,0,5,Straight,jean
Flatiron,SKU-002,27,White,2,2026-06-22,0,2,Straight,jean
Flatiron,SKU-002,27,Stone Wash,10,2026-06-26,0,10,Straight,jean
Flatiron,SKU-002,27,Raw Denim,0,2026-06-23,0,0,Straight,jean
Flatiron,SKU-002,27,Vintage Blue,3,2026-07-01,0,3,Straight,jean
Flatiron,SKU-002,28,Indigo,7,2026-07-02,0,7,Straight,jean
Flatiron,SKU-002,28,Black,4,2026-07-02,0,4,Straight,jean
Flatiron,SKU-002,28,White,7,2026-07-04,0,7,Straight,jean
Flatiron,SKU-002,28,Stone Wash,5,2026-07-01,0,5,Straight,jean
Flatiron,SKU-002,28,Raw Denim,0,2026-06-25,0,0,Straight,jean
Flatiron,SKU-002,28,Vintage Blue,1,2026-07-06,0,1,Straight,jean
Flatiron,SKU-002,29,Indigo,3,2026-06-28,0,3,Straight,jean
Flatiron,SKU-002,29,Black,1,2026-07-05,0,1,Straight,jean
Flatiron,SKU-002,29,White,4,2026-07-02,0,4,Straight,jean
Flatiron,SKU-002,29,Stone Wash,0,2026-06-23,0,0,Straight,jean
Flatiron,SKU-002,29,Raw Denim,1,2026-07-04,0,1,Straight,jean
Flatiron,SKU-002,29,Vintage Blue,2,2026-07-01,0,2,Straight,jean
Flatiron,SKU-002,30,Indigo,2,2026-06-24,0,2,Straight,jean
Flatiron,SKU-002,30,Black,11,2026-06-24,0,11,Straight,jean
Flatiron,SKU-002,30,White,4,2026-06-23,0,4,Straight,jean
Flatiron,SKU-002,30,Stone Wash,2,2026-06-23,0,2,Straight,jean
Flatiron,SKU-002,30,Raw Denim,7,2026-06-29,0,7,Straight,jean
Flatiron,SKU-002,30,Vintage Blue,2,2026-07-06,0,2,Straight,jean
Flatiron,SKU-002,31,Indigo,1,2026-06-23,0,1,Straight,jean
Flatiron,SKU-002,31,Black,1,2026-06-22,0,1,Straight,jean
Flatiron,SKU-002,31,White,7,2026-07-03,0,7,Straight,jean
Flatiron,SKU-002,31,Stone Wash,1,2026-07-06,0,1,Straight,jean
Flatiron,SKU-002,31,Raw Denim,3,2026-06-27,0,3,Straight,jean
Flatiron,SKU-002,31,Vintage Blue,5,2026-07-02,0,5,Straight,jean
Flatiron,SKU-002,32,Indigo,4,2026-06-29,0,4,Straight,jean
Flatiron,SKU-002,32,Black,1,2026-07-05,0,1,Straight,jean
Flatiron,SKU-002,32,White,2,2026-06-25,0,2,Straight,jean
Flatiron,SKU-002,32,Stone Wash,4,2026-07-02,0,4,Straight,jean
Flatiron,SKU-002,32,Raw Denim,4,2026-06-23,0,4,Straight,jean
Flatiron,SKU-002,32,Vintage Blue,3,2026-06-25,0,3,Straight,jean
Flatiron,SKU-002,33,Indigo,2,2026-07-02,0,2,Straight,jean
Flatiron,SKU-002,33,Black,1,2026-06-22,0,1,Straight,jean
Flatiron,SKU-002,33,White,6,2026-06-28,0,6,Straight,jean
Flatiron,SKU-002,33,Stone Wash,0,2026-06-28,0,0,Straight,jean
Flatiron,SKU-002,33,Raw Denim,0,2026-06-30,0,0,Straight,jean
Flatiron,SKU-002,33,Vintage Blue,0,2026-06-24,0,0,Straight,jean
Flatiron,SKU-002,34,Indigo,9,2026-07-03,0,9,Straight,jean
Flatiron,SKU-002,34,Black,0,2026-06-27,0,0,Straight,jean
Flatiron,SKU-002,34,White,4,2026-06-30,0,4,Straight,jean
Flatiron,SKU-002,34,Stone Wash,0,2026-06-29,0,0,Straight,jean
Flatiron,SKU-002,34,Raw Denim,7,2026-07-04,0,7,Straight,jean
Flatiron,SKU-002,34,Vintage Blue,4,2026-07-06,0,4,Straight,jean
Flatiron,SKU-003,24,Indigo,6,2026-06-24,0,6,Bootcut,jean
Flatiron,SKU-003,24,Black,1,2026-06-29,0,1,Bootcut,jean
Flatiron,SKU-003,24,White,9,2026-07-02,0,9,Bootcut,jean
Flatiron,SKU-003,24,Stone Wash,3,2026-07-05,0,3,Bootcut,jean
Flatiron,SKU-003,24,Raw Denim,3,2026-06-28,0,3,Bootcut,jean
Flatiron,SKU-003,24,Vintage Blue,6,2026-06-27,0,6,Bootcut,jean
Flatiron,SKU-003,25,Indigo,3,2026-07-03,0,3,Bootcut,jean
Flatiron,SKU-003,25,Black,1,2026-06-23,0,1,Bootcut,jean
Flatiron,SKU-003,25,White,3,2026-06-23,0,3,Bootcut,jean
Flatiron,SKU-003,25,Stone Wash,5,2026-06-27,0,5,Bootcut,jean
Flatiron,SKU-003,25,Raw Denim,6,2026-06-26,0,6,Bootcut,jean
Flatiron,SKU-003,25,Vintage Blue,2,2026-06-27,0,2,Bootcut,jean
Flatiron,SKU-003,26,Indigo,6,2026-07-03,0,6,Bootcut,jean
Flatiron,SKU-003,26,Black,3,2026-07-06,0,3,Bootcut,jean
Flatiron,SKU-003,26,White,2,2026-07-04,0,2,Bootcut,jean
Flatiron,SKU-003,26,Stone Wash,0,2026-07-01,0,0,Bootcut,jean
Flatiron,SKU-003,26,Raw Denim,6,2026-06-29,0,6,Bootcut,jean
Flatiron,SKU-003,26,Vintage Blue,6,2026-06-25,0,6,Bootcut,jean
Flatiron,SKU-003,27,Indigo,3,2026-06-22,0,3,Bootcut,jean
Flatiron,SKU-003,27,Black,0,2026-06-28,0,0,Bootcut,jean
Flatiron,SKU-003,27,White,5,2026-06-22,0,5,Bootcut,jean
Flatiron,SKU-003,27,Stone Wash,7,2026-07-05,0,7,Bootcut,jean
Flatiron,SKU-003,27,Raw Denim,4,2026-06-30,0,4,Bootcut,jean
Flatiron,SKU-003,27,Vintage Blue,4,2026-07-05,0,4,Bootcut,jean
Flatiron,SKU-003,28,Indigo,6,2026-06-29,0,6,Bootcut,jean
Flatiron,SKU-003,28,Black,2,2026-06-26,0,2,Bootcut,jean
Flatiron,SKU-003,28,White,5,2026-06-28,0,5,Bootcut,jean
Flatiron,SKU-003,28,Stone Wash,5,2026-06-29,0,5,Bootcut,jean
Flatiron,SKU-003,28,Raw Denim,4,2026-06-30,0,4,Bootcut,jean
Flatiron,SKU-003,28,Vintage Blue,4,2026-06-23,0,4,Bootcut,jean
Flatiron,SKU-003,29,Indigo,2,2026-06-22,0,2,Bootcut,jean
Flatiron,SKU-003,29,Black,5,2026-06-27,0,5,Bootcut,jean
Flatiron,SKU-003,29,White,2,2026-07-03,0,2,Bootcut,jean
Flatiron,SKU-003,29,Stone Wash,10,2026-06-24,0,10,Bootcut,jean
Flatiron,SKU-003,29,Raw Denim,4,2026-07-01,0,4,Bootcut,jean
Flatiron,SKU-003,29,Vintage Blue,3,2026-06-25,0,3,Bootcut,jean
Flatiron,SKU-003,30,Indigo,6,2026-06-25,0,6,Bootcut,jean
Flatiron,SKU-003,30,Black,5,2026-06-28,0,5,Bootcut,jean
Flatiron,SKU-003,30,White,1,2026-06-26,0,1,Bootcut,jean
Flatiron,SKU-003,30,Stone Wash,0,2026-07-04,0,0,Bootcut,jean
Flatiron,SKU-003,30,Raw Denim,2,2026-06-27,0,2,Bootcut,jean
Flatiron,SKU-003,30,Vintage Blue,5,2026-06-22,0,5,Bootcut,jean
Flatiron,SKU-003,31,Indigo,0,2026-07-03,0,0,Bootcut,jean
Flatiron,SKU-003,31,Black,1,2026-07-05,0,1,Bootcut,jean
Flatiron,SKU-003,31,White,9,2026-07-05,0,9,Bootcut,jean
Flatiron,SKU-003,31,Stone Wash,3,2026-06-29,0,3,Bootcut,jean
Flatiron,SKU-003,31,Raw Denim,8,2026-06-23,0,8,Bootcut,jean
Flatiron,SKU-003,31,Vintage Blue,2,2026-07-01,0,2,Bootcut,jean
Flatiron,SKU-003,32,Indigo,0,2026-07-02,0,0,Bootcut,jean
Flatiron,SKU-003,32,Black,3,2026-06-23,0,3,Bootcut,jean
Flatiron,SKU-003,32,White,1,2026-06-26,0,1,Bootcut,jean
Flatiron,SKU-003,32,Stone Wash,0,2026-07-02,0,0,Bootcut,jean
Flatiron,SKU-003,32,Raw Denim,4,2026-06-24,1,5,Bootcut,jean
Flatiron,SKU-003,32,Vintage Blue,0,2026-06-27,0,0,Bootcut,jean
Flatiron,SKU-003,33,Indigo,1,2026-06-30,0,1,Bootcut,jean
Flatiron,SKU-003,33,Black,2,2026-07-02,0,2,Bootcut,jean
Flatiron,SKU-003,33,White,3,2026-07-01,0,3,Bootcut,jean
Flatiron,SKU-003,33,Stone Wash,4,2026-06-23,0,4,Bootcut,jean
Flatiron,SKU-003,33,Raw Denim,0,2026-07-01,0,0,Bootcut,jean
Flatiron,SKU-003,33,Vintage Blue,0,2026-07-03,0,0,Bootcut,jean
Flatiron,SKU-003,34,Indigo,0,2026-06-27,0,0,Bootcut,jean
Flatiron,SKU-003,34,Black,0,2026-07-06,0,0,Bootcut,jean
Flatiron,SKU-003,34,White,6,2026-06-26,0,6,Bootcut,jean
Flatiron,SKU-003,34,Stone Wash,4,2026-07-06,0,4,Bootcut,jean
Flatiron,SKU-003,34,Raw Denim,7,2026-07-01,0,7,Bootcut,jean
Flatiron,SKU-003,34,Vintage Blue,0,2026-06-30,0,0,Bootcut,jean
Flatiron,SKU-004,24,Indigo,4,2026-06-28,0,4,Wide Leg,jean
Flatiron,SKU-004,24,Black,7,2026-07-05,0,7,Wide Leg,jean
Flatiron,SKU-004,24,White,0,2026-06-22,0,0,Wide Leg,jean
Flatiron,SKU-004,24,Stone Wash,9,2026-07-06,0,9,Wide Leg,jean
Flatiron,SKU-004,24,Raw Denim,5,2026-07-02,0,5,Wide Leg,jean
Flatiron,SKU-004,24,Vintage Blue,5,2026-06-29,0,5,Wide Leg,jean
Flatiron,SKU-004,25,Indigo,0,2026-06-22,0,0,Wide Leg,jean
Flatiron,SKU-004,25,Black,1,2026-07-02,0,1,Wide Leg,jean
Flatiron,SKU-004,25,White,7,2026-06-22,0,7,Wide Leg,jean
Flatiron,SKU-004,25,Stone Wash,4,2026-06-25,0,4,Wide Leg,jean
Flatiron,SKU-004,25,Raw Denim,6,2026-06-22,0,6,Wide Leg,jean
Flatiron,SKU-004,25,Vintage Blue,4,2026-06-26,0,4,Wide Leg,jean
Flatiron,SKU-004,26,Indigo,4,2026-06-28,0,4,Wide Leg,jean
Flatiron,SKU-004,26,Black,1,2026-06-26,0,1,Wide Leg,jean
Flatiron,SKU-004,26,White,0,2026-06-29,0,0,Wide Leg,jean
Flatiron,SKU-004,26,Stone Wash,4,2026-06-30,0,4,Wide Leg,jean
Flatiron,SKU-004,26,Raw Denim,0,2026-06-22,0,0,Wide Leg,jean
Flatiron,SKU-004,26,Vintage Blue,2,2026-07-01,0,2,Wide Leg,jean
Flatiron,SKU-004,27,Indigo,2,2026-06-28,0,2,Wide Leg,jean
Flatiron,SKU-004,27,Black,1,2026-07-03,0,1,Wide Leg,jean
Flatiron,SKU-004,27,White,4,2026-07-02,0,4,Wide Leg,jean
Flatiron,SKU-004,27,Stone Wash,3,2026-07-02,0,3,Wide Leg,jean
Flatiron,SKU-004,27,Raw Denim,1,2026-06-28,0,1,Wide Leg,jean
Flatiron,SKU-004,27,Vintage Blue,5,2026-06-28,0,5,Wide Leg,jean
Flatiron,SKU-004,28,Indigo,0,2026-06-22,0,0,Wide Leg,jean
Flatiron,SKU-004,28,Black,2,2026-06-22,0,2,Wide Leg,jean
Flatiron,SKU-004,28,White,0,2026-07-05,0,0,Wide Leg,jean
Flatiron,SKU-004,28,Stone Wash,6,2026-06-24,0,6,Wide Leg,jean
Flatiron,SKU-004,28,Raw Denim,2,2026-06-29,0,2,Wide Leg,jean
Flatiron,SKU-004,28,Vintage Blue,2,2026-07-05,0,2,Wide Leg,jean
Flatiron,SKU-004,29,Indigo,0,2026-06-28,0,0,Wide Leg,jean
Flatiron,SKU-004,29,Black,9,2026-06-27,0,9,Wide Leg,jean
Flatiron,SKU-004,29,White,2,2026-06-23,0,2,Wide Leg,jean
Flatiron,SKU-004,29,Stone Wash,7,2026-06-24,0,7,Wide Leg,jean
Flatiron,SKU-004,29,Raw Denim,7,2026-06-28,0,7,Wide Leg,jean
Flatiron,SKU-004,29,Vintage Blue,0,2026-06-28,0,0,Wide Leg,jean
Flatiron,SKU-004,30,Indigo,0,2026-07-01,0,0,Wide Leg,jean
Flatiron,SKU-004,30,Black,5,2026-06-27,0,5,Wide Leg,jean
Flatiron,SKU-004,30,White,2,2026-06-26,0,2,Wide Leg,jean
Flatiron,SKU-004,30,Stone Wash,0,2026-06-30,0,0,Wide Leg,jean
Flatiron,SKU-004,30,Raw Denim,1,2026-07-06,0,1,Wide Leg,jean
Flatiron,SKU-004,30,Vintage Blue,1,2026-06-25,0,1,Wide Leg,jean
Flatiron,SKU-004,31,Indigo,1,2026-06-25,0,1,Wide Leg,jean
Flatiron,SKU-004,31,Black,0,2026-06-24,0,0,Wide Leg,jean
Flatiron,SKU-004,31,White,12,2026-07-01,0,12,Wide Leg,jean
Flatiron,SKU-004,31,Stone Wash,4,2026-06-25,0,4,Wide Leg,jean
Flatiron,SKU-004,31,Raw Denim,2,2026-07-03,0,2,Wide Leg,jean
Flatiron,SKU-004,31,Vintage Blue,8,2026-07-03,0,8,Wide Leg,jean
Flatiron,SKU-004,32,Indigo,5,2026-06-29,0,5,Wide Leg,jean
Flatiron,SKU-004,32,Black,5,2026-06-28,0,5,Wide Leg,jean
Flatiron,SKU-004,32,White,2,2026-07-01,0,2,Wide Leg,jean
Flatiron,SKU-004,32,Stone Wash,1,2026-06-29,0,1,Wide Leg,jean
Flatiron,SKU-004,32,Raw Denim,5,2026-07-06,0,5,Wide Leg,jean
Flatiron,SKU-004,32,Vintage Blue,1,2026-06-24,0,1,Wide Leg,jean
Flatiron,SKU-004,33,Indigo,3,2026-06-27,0,3,Wide Leg,jean
Flatiron,SKU-004,33,Black,4,2026-06-25,0,4,Wide Leg,jean
Flatiron,SKU-004,33,White,1,2026-06-22,0,1,Wide Leg,jean
Flatiron,SKU-004,33,Stone Wash,4,2026-07-02,0,4,Wide Leg,jean
Flatiron,SKU-004,33,Raw Denim,1,2026-07-06,0,1,Wide Leg,jean
Flatiron,SKU-004,33,Vintage Blue,8,2026-07-02,0,8,Wide Leg,jean
Flatiron,SKU-004,34,Indigo,3,2026-07-06,0,3,Wide Leg,jean
Flatiron,SKU-004,34,Black,4,2026-07-06,0,4,Wide Leg,jean
Flatiron,SKU-004,34,White,0,2026-07-04,0,0,Wide Leg,jean
Flatiron,SKU-004,34,Stone Wash,3,2026-07-05,0,3,Wide Leg,jean
Flatiron,SKU-004,34,Raw Denim,9,2026-07-06,0,9,Wide Leg,jean
Flatiron,SKU-004,34,Vintage Blue,3,2026-06-24,0,3,Wide Leg,jean
Flatiron,SKU-005,24,Indigo,0,2026-07-06,0,0,Slim Straight,jean
Flatiron,SKU-005,24,Black,0,2026-06-29,0,0,Slim Straight,jean
Flatiron,SKU-005,24,White,6,2026-07-04,0,6,Slim Straight,jean
Flatiron,SKU-005,24,Stone Wash,0,2026-07-04,0,0,Slim Straight,jean
Flatiron,SKU-005,24,Raw Denim,1,2026-07-04,0,1,Slim Straight,jean
Flatiron,SKU-005,24,Vintage Blue,3,2026-06-22,0,3,Slim Straight,jean
Flatiron,SKU-005,25,Indigo,0,2026-07-01,0,0,Slim Straight,jean
Flatiron,SKU-005,25,Black,3,2026-06-29,0,3,Slim Straight,jean
Flatiron,SKU-005,25,White,0,2026-06-22,0,0,Slim Straight,jean
Flatiron,SKU-005,25,Stone Wash,4,2026-06-27,0,4,Slim Straight,jean
Flatiron,SKU-005,25,Raw Denim,5,2026-06-25,0,5,Slim Straight,jean
Flatiron,SKU-005,25,Vintage Blue,0,2026-06-27,0,0,Slim Straight,jean
Flatiron,SKU-005,26,Indigo,4,2026-07-04,0,4,Slim Straight,jean
Flatiron,SKU-005,26,Black,5,2026-06-24,0,5,Slim Straight,jean
Flatiron,SKU-005,26,White,1,2026-06-23,0,1,Slim Straight,jean
Flatiron,SKU-005,26,Stone Wash,0,2026-06-25,0,0,Slim Straight,jean
Flatiron,SKU-005,26,Raw Denim,0,2026-07-03,0,0,Slim Straight,jean
Flatiron,SKU-005,26,Vintage Blue,4,2026-06-23,0,4,Slim Straight,jean
Flatiron,SKU-005,27,Indigo,0,2026-06-22,0,0,Slim Straight,jean
Flatiron,SKU-005,27,Black,2,2026-06-25,0,2,Slim Straight,jean
Flatiron,SKU-005,27,White,5,2026-07-01,0,5,Slim Straight,jean
Flatiron,SKU-005,27,Stone Wash,0,2026-06-23,0,0,Slim Straight,jean
Flatiron,SKU-005,27,Raw Denim,3,2026-06-28,0,3,Slim Straight,jean
Flatiron,SKU-005,27,Vintage Blue,1,2026-06-25,0,1,Slim Straight,jean
Flatiron,SKU-005,28,Indigo,0,2026-07-03,0,0,Slim Straight,jean
Flatiron,SKU-005,28,Black,6,2026-07-05,0,6,Slim Straight,jean
Flatiron,SKU-005,28,White,2,2026-06-22,0,2,Slim Straight,jean
Flatiron,SKU-005,28,Stone Wash,7,2026-07-03,0,7,Slim Straight,jean
Flatiron,SKU-005,28,Raw Denim,5,2026-06-27,0,5,Slim Straight,jean
Flatiron,SKU-005,28,Vintage Blue,3,2026-06-26,0,3,Slim Straight,jean
Flatiron,SKU-005,29,Indigo,1,2026-06-25,0,1,Slim Straight,jean
Flatiron,SKU-005,29,Black,0,2026-06-25,0,0,Slim Straight,jean
Flatiron,SKU-005,29,White,0,2026-06-24,0,0,Slim Straight,jean
Flatiron,SKU-005,29,Stone Wash,1,2026-07-01,0,1,Slim Straight,jean
Flatiron,SKU-005,29,Raw Denim,3,2026-07-03,0,3,Slim Straight,jean
Flatiron,SKU-005,29,Vintage Blue,3,2026-06-26,0,3,Slim Straight,jean
Flatiron,SKU-005,30,Indigo,3,2026-07-05,0,3,Slim Straight,jean
Flatiron,SKU-005,30,Black,0,2026-06-25,0,0,Slim Straight,jean
Flatiron,SKU-005,30,White,4,2026-07-06,0,4,Slim Straight,jean
Flatiron,SKU-005,30,Stone Wash,3,2026-07-04,0,3,Slim Straight,jean
Flatiron,SKU-005,30,Raw Denim,11,2026-07-01,0,11,Slim Straight,jean
Flatiron,SKU-005,30,Vintage Blue,0,2026-07-06,0,0,Slim Straight,jean
Flatiron,SKU-005,31,Indigo,7,2026-07-02,0,7,Slim Straight,jean
Flatiron,SKU-005,31,Black,8,2026-06-30,0,8,Slim Straight,jean
Flatiron,SKU-005,31,White,7,2026-06-26,0,7,Slim Straight,jean
Flatiron,SKU-005,31,Stone Wash,0,2026-07-01,0,0,Slim Straight,jean
Flatiron,SKU-005,31,Raw Denim,5,2026-07-04,0,5,Slim Straight,jean
Flatiron,SKU-005,31,Vintage Blue,0,2026-06-29,0,0,Slim Straight,jean
Flatiron,SKU-005,32,Indigo,4,2026-07-05,0,4,Slim Straight,jean
Flatiron,SKU-005,32,Black,9,2026-06-27,0,9,Slim Straight,jean
Flatiron,SKU-005,32,White,3,2026-06-25,0,3,Slim Straight,jean
Flatiron,SKU-005,32,Stone Wash,3,2026-06-29,0,3,Slim Straight,jean
Flatiron,SKU-005,32,Raw Denim,0,2026-06-30,0,0,Slim Straight,jean
Flatiron,SKU-005,32,Vintage Blue,5,2026-07-06,0,5,Slim Straight,jean
Flatiron,SKU-005,33,Indigo,10,2026-06-30,0,10,Slim Straight,jean
Flatiron,SKU-005,33,Black,7,2026-07-04,0,7,Slim Straight,jean
Flatiron,SKU-005,33,White,0,2026-06-25,0,0,Slim Straight,jean
Flatiron,SKU-005,33,Stone Wash,0,2026-06-27,0,0,Slim Straight,jean
Flatiron,SKU-005,33,Raw Denim,4,2026-06-22,0,4,Slim Straight,jean
Flatiron,SKU-005,33,Vintage Blue,5,2026-06-28,0,5,Slim Straight,jean
Flatiron,SKU-005,34,Indigo,3,2026-06-28,0,3,Slim Straight,jean
Flatiron,SKU-005,34,Black,1,2026-06-25,0,1,Slim Straight,jean
Flatiron,SKU-005,34,White,0,2026-06-30,0,0,Slim Straight,jean
Flatiron,SKU-005,34,Stone Wash,1,2026-06-23,0,1,Slim Straight,jean
Flatiron,SKU-005,34,Raw Denim,3,2026-07-04,0,3,Slim Straight,jean
Flatiron,SKU-005,34,Vintage Blue,5,2026-07-04,0,5,Slim Straight,jean
Flatiron,SKU-006,24,Indigo,0,2026-06-25,0,0,High-Rise Skinny,jean
Flatiron,SKU-006,24,Black,2,2026-07-05,0,2,High-Rise Skinny,jean
Flatiron,SKU-006,24,White,5,2026-06-30,0,5,High-Rise Skinny,jean
Flatiron,SKU-006,24,Stone Wash,0,2026-06-27,0,0,High-Rise Skinny,jean
Flatiron,SKU-006,24,Raw Denim,0,2026-07-05,0,0,High-Rise Skinny,jean
Flatiron,SKU-006,24,Vintage Blue,2,2026-06-30,1,3,High-Rise Skinny,jean
Flatiron,SKU-006,25,Indigo,5,2026-07-02,0,5,High-Rise Skinny,jean
Flatiron,SKU-006,25,Black,4,2026-06-30,0,4,High-Rise Skinny,jean
Flatiron,SKU-006,25,White,2,2026-07-06,0,2,High-Rise Skinny,jean
Flatiron,SKU-006,25,Stone Wash,4,2026-06-29,0,4,High-Rise Skinny,jean
Flatiron,SKU-006,25,Raw Denim,0,2026-06-22,0,0,High-Rise Skinny,jean
Flatiron,SKU-006,25,Vintage Blue,0,2026-07-06,0,0,High-Rise Skinny,jean
Flatiron,SKU-006,26,Indigo,2,2026-06-26,0,2,High-Rise Skinny,jean
Flatiron,SKU-006,26,Black,4,2026-06-30,0,4,High-Rise Skinny,jean
Flatiron,SKU-006,26,White,7,2026-06-25,0,7,High-Rise Skinny,jean
Flatiron,SKU-006,26,Stone Wash,5,2026-06-24,0,5,High-Rise Skinny,jean
Flatiron,SKU-006,26,Raw Denim,2,2026-06-25,0,2,High-Rise Skinny,jean
Flatiron,SKU-006,26,Vintage Blue,0,2026-07-04,0,0,High-Rise Skinny,jean
